id,skill,category
4629,"Branding & Identity","Industry Knowledge"
6205,"Brazilian Jiu-Jitsu","Other Skills"
1396,"Brazilian Portuguese","Other Skills"
2683,Breadboard,"Other Skills"
6210,Brewing,"Other Skills"
2652,Bridge,"Industry Knowledge"
1249,Briefing,"Other Skills"
980,"Bringing Order to Chaos","Other Skills"
5548,"Broadband Access","Other Skills"
1299,Broadcast,"Industry Knowledge"
2897,"Broadcast Engineering","Other Skills"
4866,"Broadcast Production","Other Skills"
3018,"Broadcast Television","Industry Knowledge"
4807,Brochures,"Industry Knowledge"
5476,Buddhism,"Other Skills"
243,"Budget Forecasts","Other Skills"
3374,"Budget Management","Industry Knowledge"
1409,"Budget Reconciliation","Other Skills"
230,Budgeting,"Industry Knowledge"
896,Budgets,"Industry Knowledge"
2138,"Bug Tracking","Other Skills"
3951,Bugzilla,"Other Skills"
5876,"Build Automation","Other Skills"
4172,"Build Outs","Other Skills"
2946,"Building Automation","Industry Knowledge"
1159,"Building Effective Relationships","Other Skills"
1875,"Building Materials","Industry Knowledge"
5766,"Building Relationships","Interpersonal Skills"
3268,"Building Trust","Other Skills"
4062,Bullet,"Other Skills"
1069,"Burp Suite","Other Skills"
1012,Business,"Industry Knowledge"
989,"Business Acumen","Interpersonal Skills"
1370,"Business Administration","Industry Knowledge"
4131,"Business Alliances","Interpersonal Skills"
719,"Business Analysis","Industry Knowledge"
6154,"Business Analysis Planning & Monitoring","Other Skills"
603,"Business Analytics","Industry Knowledge"
5674,"Business Architecture","Other Skills"
2025,"Business Case","Other Skills"
5356,"Business Case Development","Other Skills"
6222,"Business Coaching","Interpersonal Skills"
2777,"Business Communication","Other Skills"
1386,"Business Continuity","Industry Knowledge"
4585,"Business Continuity Planning","Other Skills"
675,"Business Development","Industry Knowledge"
4571,"Business Development ","Industry Knowledge"
6335,"Business English",Languages
2706,"Business Ethics","Other Skills"
6027,"Business Innovation","Other Skills"
2905,"Business Insights","Other Skills"
720,"Business Intelligence","Industry Knowledge"
608,"Business Intelligence (BI)","Industry Knowledge"
2220,"Business Intelligence Tools","Other Skills"
3304,"Business Logic","Other Skills"
4219,"Business Management","Industry Knowledge"
3193,"Business Mathematics","Other Skills"
3192,"Business Modeling","Other Skills"
3794,"Business Networking","Interpersonal Skills"
1851,"Business Objects","Tools & Technologies"
6091,"Business Objects Data Integrator","Other Skills"
1682,"Business Operations","Other Skills"
2895,"Business plan","Industry Knowledge"
4605,"Business Plan Formulation","Industry Knowledge"
1680,"Business Planning","Industry Knowledge"
2504,"Business Process","Industry Knowledge"
5353,"Business Process Analysis","Other Skills"
4612,"Business Process Automation","Other Skills"
5899,"Business Process Design","Industry Knowledge"
4096,"Business Process Efficiency","Other Skills"
2673,"Business Process Improvement","Industry Knowledge"
5308,"Business Process Management","Industry Knowledge"
5539,"Business Process Mapping","Industry Knowledge"
5010,"Business Process Re-engineering","Industry Knowledge"
5207,"Business Profitability","Other Skills"
4170,"Business Relationship Management","Interpersonal Skills"
1453,"Business Requirements","Industry Knowledge"
5355,"Business Resilience","Other Skills"
469,"Business Strategy","Industry Knowledge"
4121,"Business Transformation","Industry Knowledge"
3435,"Business Travel","Industry Knowledge"
4572,"Business Valuation","Industry Knowledge"
5875,"Business Writing","Other Skills"
3660,Business-Intelligence,"Industry Knowledge"
1275,"Business-to-Business (B2B)","Industry Knowledge"
34,C,"Tools & Technologies"
1696,"C ","Tools & Technologies"
3638,"C (linguagem de programação)","Tools & Technologies"
5525,"C (programación)","Tools & Technologies"
42,"C (Programming Language)","Tools & Technologies"
3269,"C / C++","Tools & Technologies"
5670,"C / C++ Programming","Tools & Technologies"
4924,"C & C++","Tools & Technologies"
1543,"C Language","Tools & Technologies"
1695,"c program","Tools & Technologies"
977,"C programming","Tools & Technologies"
3160,"C programming language","Tools & Technologies"
5362,"C-Level Relationships","Other Skills"
1211,C/C++,"Tools & Technologies"
1616,"C/C++ STL","Other Skills"
43,C#,"Tools & Technologies"
4930,"C# .NET","Tools & Technologies"
5307,"C# 3.0","Tools & Technologies"
912,"C# 4.0","Tools & Technologies"
914,"C# 4.5","Tools & Technologies"
4801,"C# Programming","Tools & Technologies"
5549,"C#. NET","Tools & Technologies"
2888,C#.NET,"Tools & Technologies"
31,C++,"Tools & Technologies"
4522,"C++ ","Tools & Technologies"
2278,"C++ Language","Tools & Technologies"
3423,C++/CLI,"Other Skills"
3422,C++0x,"Other Skills"
3623,C++11,"Other Skills"
3991,C4,"Other Skills"
4501,"CA Clarity","Other Skills"
4109,"CA Gen","Other Skills"
2985,CA-7,"Other Skills"
3770,"Cache Object Script","Other Skills"
1734,CAD,"Industry Knowledge"
4394,CAD/CAM,"Industry Knowledge"
3163,Cadence,"Other Skills"
2047,"Cadence Schematic Capture","Other Skills"
4049,"Cadence Spectre","Other Skills"
2753,"Cadence Virtuoso","Other Skills"
3524,Caffe,"Tools & Technologies"
730,CakePHP,"Other Skills"
573,Calculus,"Other Skills"
2612,"calendar management","Other Skills"
568,Calendaring,"Other Skills"
4650,"Call Center","Industry Knowledge"
4171,"Call Center Development","Other Skills"
4649,"Call Centers","Industry Knowledge"
3476,Calligraphy,"Other Skills"
2856,CAM,"Other Skills"
4751,Camera,"Tools & Technologies"
1784,Camtasia,"Other Skills"
3993,"Camtasia Studio","Other Skills"
6266,canbus,"Other Skills"
4621,Cancer,"Industry Knowledge"
1822,"Cancer Research","Other Skills"
4429,CANoe,"Other Skills"
1136,"Canon Cameras","Tools & Technologies"
1542,"Canon DSLR","Other Skills"
419,Cantonese,Languages
2160,canva,"Tools & Technologies"
4357,CAP,"Other Skills"
5834,"Capacity Planning","Other Skills"
1004,"Capital Markets","Industry Knowledge"
5277,Capoeira,"Other Skills"
3159,Captiva,"Other Skills"
4279,Captivate,"Other Skills"
887,Capybara,"Other Skills"
1051,"Cardiopulmonary Resuscitation (CPR)","Industry Knowledge"
4080,"Cardiovascular Disease","Other Skills"
6187,"Career Counseling","Interpersonal Skills"
4938,"Career Development","Interpersonal Skills"
4430,"Career Development Coaching","Other Skills"
320,"Career Management","Other Skills"
4816,Cartography,"Industry Knowledge"
32,"Cascading Style Sheets (CSS)","Tools & Technologies"
3496,"Case Management","Industry Knowledge"
3654,"Cash Flow","Industry Knowledge"
1406,"Cash Flow Reporting","Other Skills"
2209,"Cash Handling","Industry Knowledge"
1410,"Cash Reconciliation","Other Skills"
5826,Cashiering,"Industry Knowledge"
655,Cassandra,"Other Skills"
1807,Casting,"Interpersonal Skills"
4729,"Casual Games","Other Skills"
5129,"Cat Sitting","Other Skills"
2741,"Catalyst Switches","Other Skills"
5965,"Category Theory","Other Skills"
4395,CATIA,"Tools & Technologies"
5260,"Causal Inference","Other Skills"
1554,CCNA,"Other Skills"
5655,CCNP,"Other Skills"
6477,"CCNP Certified","Industry Knowledge"
2169,CCS,"Other Skills"
4756,"CD Mastering","Other Skills"
5890,CEH,"Other Skills"
3776,Celery,"Other Skills"
2839,"Cell Biology","Industry Knowledge"
1819,"Cell Culture","Industry Knowledge"
6204,Cello,"Other Skills"
2661,"Cellular Communications","Industry Knowledge"
1640,Celonis,"Tools & Technologies"
2439,CentOS,"Tools & Technologies"
5331,"Centro de datos","Industry Knowledge"
3226,Ceph,"Other Skills"
5221,"Certification Testing","Other Skills"
6290,"Certified Firearms Instructor","Other Skills"
692,"Certified Green Belt","Industry Knowledge"
6294,"Certified Project Manager","Industry Knowledge"
5156,"Certified Scrum Master","Industry Knowledge"
4389,"Certified Scrum Master CSM","Industry Knowledge"
3772,CFD,"Industry Knowledge"
5620,Cg,"Industry Knowledge"
701,CGI,"Other Skills"
2129,CGI/Perl,"Other Skills"
119,Chai,"Tools & Technologies"
1320,"Chai ","Tools & Technologies"
658,Chai.js,"Tools & Technologies"
6092,"Challenge Driven","Other Skills"
6018,"Chamber Music","Industry Knowledge"
5629,"Change Data Capture","Other Skills"
3750,"Change Impact Analysis","Other Skills"
1021,"Change Management","Industry Knowledge"
4144,"Change Orders","Industry Knowledge"
5746,"Change Readiness","Other Skills"
4126,"Channel Partners","Industry Knowledge"
3443,"Character Animation","Industry Knowledge"
1178,Chargebacks,"Other Skills"
3747,"Charismatic Leadership","Other Skills"
2214,"Charity Events","Other Skills"
2213,"Charity Work","Other Skills"
983,"Chatbot Development","Other Skills"
3629,Chatbots,"Industry Knowledge"
5656,Checkpoint,"Other Skills"
1728,CheetahMail,"Other Skills"
1971,Chef,"Other Skills"
2319,"Chemical Engineering","Industry Knowledge"
2320,Chemistry,"Industry Knowledge"
3117,CherryPy,"Other Skills"
3313,Chess,"Other Skills"
2035,"Child Development","Industry Knowledge"
6396,Childcare,"Interpersonal Skills"
418,Chinese,Languages
125,"Chinese (Mandarin)",Languages
4527,"Chinese Culture","Other Skills"
5828,"Chinese history","Other Skills"
5829,"Chinese politics","Other Skills"
1064,Choreography,"Industry Knowledge"
1942,"Chrome Developer Tools","Tools & Technologies"
408,"Chrome Devtools","Tools & Technologies"
126,"Chrome Extensions","Other Skills"
2421,"Chrome OS","Other Skills"
3686,Chronicles,"Other Skills"
3745,CI,"Other Skills"
1832,CI/CD,"Other Skills"
3617,CICD,"Other Skills"
5580,"Ciclo PDCA","Industry Knowledge"
2973,CICS,"Other Skills"
5582,"Ciência da computação","Industry Knowledge"
4371,CIFS,"Other Skills"
1303,"Cinema 4D","Tools & Technologies"
5435,Cinematography,"Industry Knowledge"
1278,CircleCI,"Tools & Technologies"
2733,"Circuit Analysis","Other Skills"
2545,"Circuit Breakers","Other Skills"
1583,"Circuit Design","Industry Knowledge"
2261,CISA,"Other Skills"
2122,"Cisco ACI","Tools & Technologies"
2297,"Cisco Call Manager","Other Skills"
2742,"Cisco Catalyst Switches","Other Skills"
4154,"Cisco CCNA","Other Skills"
1752,"Cisco Certified","Other Skills"
1094,"Cisco IOS","Tools & Technologies"
6101,"Cisco Meraki","Other Skills"
1099,"Cisco Networking","Other Skills"
2740,"Cisco Nexus","Other Skills"
2710,"Cisco Prime","Tools & Technologies"
2293,"Cisco Routers","Tools & Technologies"
4152,"Cisco Routing and Switching","Tools & Technologies"
1092,"Cisco Systems Products","Tools & Technologies"
1393,"Cisco Technologies","Tools & Technologies"
5749,"Cisco VoIP","Other Skills"
2714,"Cisco VPN","Other Skills"
5891,CISM,"Other Skills"
2291,CISSP,"Industry Knowledge"
1391,Citrix,"Tools & Technologies"
2422,"Citrix XenDesktop","Other Skills"
1926,"Civil Engineering","Industry Knowledge"
5392,"Civil Litigation","Industry Knowledge"
633,"Classic ASP","Tools & Technologies"
6146,Classical,"Other Skills"
3567,"Classical Ballet","Other Skills"
3652,"Classical Mechanics","Other Skills"
1836,Classifiers,"Other Skills"
1485,Classroom,"Interpersonal Skills"
4901,"Classroom Instruction","Interpersonal Skills"
1486,"Classroom Management","Interpersonal Skills"
6258,Cleantech,"Other Skills"
558,ClearCase,"Tools & Technologies"
563,ClearQuest,"Other Skills"
5116,"Clerical Skills","Industry Knowledge"
2541,CLI,"Other Skills"
3043,ClickOnce,"Other Skills"
5378,"Client Co-ordination","Other Skills"
328,"Client Development","Interpersonal Skills"
3803,"Client Liaison","Interpersonal Skills"
1165,"Client Management","Industry Knowledge"
6411,"Client Rapport","Other Skills"
327,"Client Relations","Interpersonal Skills"
5036,"Client Relationships Strengthening","Other Skills"
5090,"Client Server Technologies","Other Skills"
4168,"Client Services","Interpersonal Skills"
6304,"Client-server Application Development","Other Skills"
3585,Client/Server,"Other Skills"
883,"Climate Change","Industry Knowledge"
6116,"Clinical Data","Other Skills"
5922,"Clinical Trial Management System (CTMS)","Tools & Technologies"
3545,CLIPS,"Industry Knowledge"
552,Clojure,"Other Skills"
5121,Cloud,"Industry Knowledge"
1657,"Cloud Administration","Other Skills"
1171,"Cloud Applications","Other Skills"
443,"Cloud Computing","Industry Knowledge"
953,"Cloud Computing IaaS","Other Skills"
1152,"Cloud Development","Other Skills"
2286,"Cloud Firestore","Tools & Technologies"
687,"Cloud Foundry","Other Skills"
4639,"Cloud Infrastructure","Other Skills"
5148,"Cloud Migration","Other Skills"
5190,"cloud networking","Industry Knowledge"
1669,"Cloud Security","Other Skills"
3453,"Cloud Services","Other Skills"
1670,"Cloud Storage","Other Skills"
5857,"Cloud Technologies","Industry Knowledge"
5672,"Cloud-Native Applications","Other Skills"
2306,"Cloud-Native Architecture","Other Skills"
463,Cloudera,"Tools & Technologies"
5298,"Cloudera Impala","Tools & Technologies"
5619,Clover,"Other Skills"
5583,"CLP (Controlador lógico programável)","Tools & Technologies"
4363,Cluster,"Industry Knowledge"
654,CMake,"Other Skills"
4845,CMD,"Other Skills"
2551,CMDB,"Other Skills"
2715,CME,"Other Skills"
5988,CMG,"Other Skills"
1529,CMS,"Tools & Technologies"
6269,CNC,"Tools & Technologies"
2857,"CNC Manufacturing","Other Skills"
1377,Coaching,"Interpersonal Skills"
5754,"Coaching & Mentoring","Other Skills"
2256,COBIT,"Industry Knowledge"
2971,COBOL,"Tools & Technologies"
3184,Cocoa,"Other Skills"
938,"Cocoa Touch","Other Skills"
3451,Cocos2d,"Other Skills"
2005,Coda,"Other Skills"
2954,"Code Composer Studio","Other Skills"
4963,"Code Coverage","Other Skills"
1227,"Code Generation","Other Skills"
6344,"Code review","Industry Knowledge"
4910,Codecs,"Other Skills"
1689,CodeIgniter,"Tools & Technologies"
1226,CodeSmith,"Other Skills"
6420,CodeWarrior,"Other Skills"
194,"Coding Experience","Other Skills"
1462,"Coding Languages","Other Skills"
6519,"Coding Practices","Industry Knowledge"
588,CoffeeScript,"Other Skills"
4573,"Cognitive Flexibility","Interpersonal Skills"
2419,"Cognitive Modeling","Other Skills"
2418,"Cognitive Neuroscience","Other Skills"
2417,"Cognitive Psychology","Other Skills"
2414,"Cognitive Science","Other Skills"
461,Cognos,"Tools & Technologies"
3118,"Cold Calling","Industry Knowledge"
3039,ColdBox,"Other Skills"
1328,ColdFusion,"Other Skills"
3594,"Collaborative Filtering","Other Skills"
5034,"Collaborative Leadership","Other Skills"
1264,"Collaborative Problem Solving","Interpersonal Skills"
6197,"Collaborative Robotics","Other Skills"
1268,"Collaborative Work","Other Skills"
3215,"Collective Intelligence","Other Skills"
5118,"College Teaching","Interpersonal Skills"
6492,"Collision Detection","Other Skills"
1604,"Color Calibration","Other Skills"
1305,"Color Correction","Other Skills"
3330,"Color Management","Industry Knowledge"
1307,"Color Matching","Other Skills"
918,COM,"Other Skills"
3439,COM+,"Other Skills"
174,"Combat Lifesaver","Other Skills"
5636,"Combinatorial Optimization","Other Skills"
3195,Combinatorics,"Other Skills"
5594,Comedy,"Industry Knowledge"
1237,Command,"Industry Knowledge"
1106,"Command Line","Other Skills"
1208,"Command Prompt","Other Skills"
2797,"Commercial Insurance","Industry Knowledge"
5391,"Commercial Litigation","Industry Knowledge"
5914,"Commercial Mortgages","Industry Knowledge"
4625,"Commodity Markets","Industry Knowledge"
1637,"Common Lisp","Other Skills"
3830,"Common Sense","Other Skills"
13,Communication,"Interpersonal Skills"
4580,"Communication ","Interpersonal Skills"
1687,"Communication Protocols","Other Skills"
5311,"Communication Skills","Interpersonal Skills"
3893,"Communication Theory","Other Skills"
6220,"Community Building","Other Skills"
970,"Community Development","Interpersonal Skills"
5223,"Community Engagement","Interpersonal Skills"
1434,"Community Organizing","Interpersonal Skills"
80,"Community Outreach","Industry Knowledge"
3204,"Community Service","Industry Knowledge"
3219,"Commuter Rail","Other Skills"
4880,CommVault,"Other Skills"
4418,"Comparative Politics","Other Skills"
4417,"Comparative Religion","Other Skills"
5898,Compensation,"Other Skills"
984,"Competitive Analysis","Industry Knowledge"
5773,"Competitive Differentiation","Other Skills"
3307,"Competitive Programming","Other Skills"
5772,"Competitive Strategies","Other Skills"
3590,"Compiler Construction","Other Skills"
5532,"Compiler Design","Other Skills"
6198,"Compiler Development","Other Skills"
581,Compilers,"Other Skills"
3413,"Complex Event Processing","Other Skills"
5360,"Complex Sales","Other Skills"
6382,"Compliance Management","Other Skills"
3886,"Component Testing","Other Skills"
1297,Compositing,"Industry Knowledge"
1488,Composition,"Industry Knowledge"
2116,Composting,"Other Skills"
2296,CompTIA,"Other Skills"
5017,"CompTIA A Certification","Industry Knowledge"
6407,"CompTIA A+ Certification","Industry Knowledge"
2943,"CompTIA Network+","Other Skills"
4681,"Computación en la nube","Industry Knowledge"
3634,Computation,"Other Skills"
4494,"Computational Biology","Other Skills"
5635,"Computational Complexity","Other Skills"
3597,"Computational Fluid Dynamics (CFD)","Industry Knowledge"
4493,"Computational Genomics","Other Skills"
3600,"Computational Geometry","Other Skills"
